2017.11.02 08.59.05.093;10.3.0.40;4002;0E 0B 13 0F 04 0C 0C 14 04 04 11 13 0E 0E 03 04 00 09 13 0C 0E 09 0B 06 00 14 13 0B 0E 00 14 06 00 11 07 13 04 00 07 0F 0B 01 11 09 0C 17 0E 04 06 01 16 17 01 03 09 09 00 0F 0B 09 06 0E 13 06 00 0E 00 04 0B 0C 17 16 00 13 00 14 09 00 0E 07 04 0F 09 09 0E 0F 0B 0F 09 14 06 06 0B 09 00 06 07 0F 0C 0E 04 0A 40 30
2017.11.02 08.59.05.095;10.3.0.40;4002;33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 EE 10 1A 03 13 00 1E 3A 3E 4C 31 3A 09 00 34 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 23 2E 00 00 00 00 00 00 13 14 00 00 00 00 16 33 1C 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.129;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 16 0E 16 11 09 0C 00 0C 00 00 07 00 00 00 0F 03 00 04 00 00 00 03 0C 00 00 00 00 00 00 06 42 39 00 13 0E 0B 26 1B 0F 0B 1E 03 00 00 00 00 00 00 00 00 00 00 00 00 19 19 01 19 26 1E 00 00 0C 13 00 00 00 00 00 2E 33 17 31 16 01 00 00 17 17 11 00 00 00 00 00 00 00 1B 1B 00 06 0C 13 1B 1E
2017.11.02 08.59.05.129;10.3.0.40;4002;26 33 3F 3F 49 47 71 5F 2F 34 21 0F 1F 23 4E 51 1B 4C 46 4A 46 0B 09 2E 2B 4A 51 2F 24 19 07 0E 21 34 3F 36 33 27 14 2F 2C 2C 23 09 04 19 00 00 26 3C 36 2C 1E 0F 07 21 0B 0C 0C 19 09 04 1E 1E 19 24 2B 2E 11 3C 3C 59 5C 37 2F 2F 0B 24 00 1C 23 01 00 00 00 00 01 01 06 00 07 07 00 00 00 00 00 00 00 00 00 21 2E 06
2017.11.02 08.59.05.129;10.3.0.40;4002;00 00 07 0C 03 00 09 2B 34 0F 00 13 01 04 0B 00 00 0E 00 00 00 00 00 09 1F 0F 03 00 03 00 17 29 0B 09 21 00 00 00 00 00 06 00 04 0B 0B 03 00 09 09 13 0F 21 1B 1B 0C 13 06 00 00 00 16 00 23 0B 19 1B 00 00 00 06 00 00 00 07 00 04 00 00 00 00 00 17 00 00 00 00 00 00 00 00 00 09 09 00 07 16 0F 00 00 00 0C 21 3E 1F
2017.11.02 08.59.05.130;10.3.0.40;4002;09 16 00 0C 16 1E 09 04 00 00 00 07 06 04 16 0B 00 00 00 00 14 27 26 14 0C 09 00 01 13 1B 14 13 09 0C 0B 01 04 17 21 31 11 07 11 0B 0F 00 01 03 00 00 00 09 0E 06 09 0C 14 0E 23 24 21 04 0F 13 04 07 0C 13 0C 04 04 03 0C 06 07 00 00 06 0F 0B 0B 11 0F 00 06 06 01 13 0C 09 0C 06 04 06 07 0B 04 07 09 11 13 06 14 0E
2017.11.02 08.59.05.132;10.3.0.40;4002;0B 00 01 06 07 0F 07 07 07 0B 03 00 00 0C 0C 11 14 14 0B 11 07 00 0F 00 0B 14 0E 0B 06 04 09 04 14 16 06 0B 04 14 09 09 00 21 1C 0C 11 0F 03 29 0E 06 11 0F 0B 16 16 16 0C 0B 0C 0E 09 0F 09 14 0E 19 1E 0F 09 0F 07 0C 0C 0C 0E 0E 14 23 17 14 0E 13 06 0B 03 00 04 04 16 11 06 0C 0F 11 0E 03 0C 00 07 09 17 11 11 0B
2017.11.02 08.59.05.161;10.3.0.40;4002;03 0E 0C 0F 07 19 26 0B 1B 19 00 03 00 06 0B 00 09 0B 09 07 00 01 06 09 0C 07 06 0C 19 11 11 11 13 07 07 0E 0B 04 0C 0B 09 00 0E 13 16 14 00 06 11 0C 0C 17 0E 0F 09 00 11 07 14 13 19 14 14 16 09 00 0B 0C 00 0B 11 03 11 00 0F 0B 0C 11 0B 00 00 0E 0E 04 06 0C 04 06 16 04 0B 07 0B 0E 06 0B 09 11 00 00 07 03 01 0E
2017.11.02 08.59.05.162;10.3.0.40;4002;0C 0F 0F 0C 11 06 01 00 0F 13 07 07 19 04 0C 0F 0F 0E 0F 0F 14 14 13 04 04 16 04 0B 1C 1C 00 06 0B 04 14 14 14 07 0E 11 0C 0E 13 0E 13 13 0F 0C 0C 11 13 04 00 13 0E 0F 04 06 07 00 0F 0F 13 13 0E 0B 13 11 11 01 07 0C 0C 04 09 17 09 06 0B 04 14 0F 07 0F 01 03 11 0E 07 11 13 1C 09 14 13 0E 04 17 04 00 0C 0E 14 09
2017.11.02 08.59.05.162;10.3.0.40;4002;00 04 00 13 0A 40 30 33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 CE 10 1A 03 0C 00 1E 39 3F 4F 33 3C 00 0B 33 3C 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2B 34 00 00 00 00 00 13 13 00 00 00 00 00 11 19 06 00 00
2017.11.02 08.59.05.169;10.3.0.40;13102;24 52 4F 56 2C 37 32 2E 34 2C 2D 30 2E 39 2C 2D 33 2E 37 2C 33 34 31 2E 36 2C 30 2E 30 2C 36 31 2E 35 32 35 38 31 37 2C 32 2E 32 30 39 38 37 38 2C 2A 0D 0A
2017.11.02 08.59.05.170;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 04 00 00 00 2C 21 17 0E 09 06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 01 00 00 00 00 00 00 00 00 13 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 01 00 00 00 17 01 01 0F 04 00 1E 14 21 00 00 06 00 00 00 00 16 16 31 1E 00 00 00 00 00 01 00 07 00
2017.11.02 08.59.05.180;10.3.0.40;4002;13 00 00 03 00 00 17 27 24 2F 2E 41 3A 77 67 26 2C 17 16 0E 16 4F 51 27 47 3C 2B 13 0B 1E 0F 0B 16 21 23 00 00 00 09 0F 17 24 2B 29 1C 0C 03 13 09 0F 11 00 03 00 06 04 00 00 00 00 00 00 00 09 01 00 00 04 00 00 01 1F 01 00 00 00 07 21 16 1E 1F 1F 01 00 07 04 00 0C 00 06 00 00 00 09 0B 09 00 03 00 00 00 00 00 00
2017.11.02 08.59.05.190;10.3.0.40;4002;00 00 00 00 09 1B 00 00 00 07 01 00 00 00 04 11 00 00 00 00 00 00 00 00 00 00 00 00 00 0C 0B 0B 01 00 00 01 00 00 00 00 00 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0C 0E 07 00 07 04 00 00 00 09 00 00 01 00 00 00 01 00 00 00 00 07 00 00 00 13 00 0F 06 00 00 00 03 07 04 00 00 00 06 0B 06 00 00 00 00 00
2017.11.02 08.59.05.199;10.3.0.40;4002;00 00 00 00 00 0B 00 01 06 01 00 00 04 00 00 00 00 01 00 00 00 00 00 0B 00 00 00 04 00 00 04 00 00 00 01 00 04 06 09 00 00 01 00 00 03 04 04 04 00 00 09 09 00 00 00 03 06 00 00 00 00 00 00 11 01 07 09 0F 04 0B 03 03 04 00 04 00 0F 11 00 06 0B 00 09 0B 09 0C 00 01 03 04 07 09 0C 04 00 03 0F 07 0E 00 04 0C 09 00
2017.11.02 08.59.05.229;10.3.0.40;4002;03 07 07 00 0C 0B 0B 00 0C 0E 0E 0F 00 00 0F 11 01 0E 11 0C 0E 04 07 1B 01 0F 06 00 13 13 01 0B 06 0C 0E 0B 04 0C 19 04 06 0F 0E 0F 0C 09 11 16 07 09 14 13 13 13 11 0C 17 14 11 07 14 0E 0F 00 04 03 07 0F 14 0C 0F 14 13 13 0C 0C 06 0F 13 0C 13 03 00 03 0B 0C 06 07 0E 01 01 0B 00 00 14 06 09 06 06 01 0C 0B 0B 01
2017.11.02 08.59.05.230;10.3.0.40;4002;01 07 06 06 09 07 19 13 0F 09 04 09 11 19 0F 06 14 06 14 11 0B 11 0B 19 1C 0C 06 11 06 19 09 0F 0F 09 04 06 06 13 06 0F 0B 03 17 00 13 14 01 0E 06 13 13 03 04 0C 07 09 0E 00 06 06 0B 0B 0C 0F 11 1B 17 16 13 0E 19 1E 07 11 16 17 16 06 17 16 03 16 01 0B 11 09 13 04 07 0E 0E 11 0B 07 0B 0C 0B 1B 00 0B 0F 01 11 07
2017.11.02 08.59.05.231;10.3.0.40;4002;0C 0C 06 13 0E 00 14 14 01 0C 09 0E 11 01 07 07 0F 04 00 06 0F 07 0E 01 0C 07 11 17 06 13 0F 0F 1F 0B 07 0E 07 0F 11 0C 0E 04 13 0E 13 16 1E 09 0E 0C 14 11 06 03 16 11 11 09 06 07 07 09 0C 0B 0C 04 0F 0F 09 03 00 0F 0F 14 0F 03 06 03 11 11 0B 17 11 13 0E 0E 0C 14 11 00 17 00 14 13 09 0E 03 03 11 07 0F 11 06 0B
2017.11.02 08.59.05.238;10.3.0.40;4002;07 04 03 09 0C 0E 0E 04 09 16 16 0A 40 30 33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 AE 10 1A 03 09 00 1C 39 3C 4E 2B 24 0C 17 4E 49 23 52 41 1C 2F 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.247;10.3.0.40;4002;00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 0E 00 00 00 00 00 00 00 19 19 16 00 06 0B 04 00 00 00 0C 03 00 00 06 09 00 00 00 13 03 00 00 00 00 00 0E 11 0F 13 13 00 07 16 16 13 1B 04 1C 09 1C 56 54 07 1F 0B 0B 26 1F 1E 1C 1E 1B 00 03 00 11 09 0F 1B
2017.11.02 08.59.05.257;10.3.0.40;4002;00 00 0C 00 06 0B 00 0E 00 16 14 00 00 07 04 06 00 07 14 16 1B 04 00 09 09 00 3A 3C 01 00 03 06 0E 13 1B 1C 34 2F 0E 0F 0E 04 11 03 11 0F 0C 1C 01 0C 0E 00 00 09 00 00 07 0F 14 14 00 00 0E 04 0E 1B 0E 0E 00 0C 00 00 07 00 09 0C 00 00 00 00 00 0B 06 00 0B 0C 0C 03 0E 19 1C 00 00 00 00 00 00 07 03 03 00 00 00 00
2017.11.02 08.59.05.267;10.3.0.40;4002;00 00 00 00 07 0B 11 23 01 00 0C 01 00 00 00 00 00 00 00 00 06 00 00 00 00 00 03 21 16 0E 00 00 00 00 00 00 00 00 00 0C 03 06 00 00 00 00 00 00 07 06 00 00 00 00 00 00 07 00 01 00 00 00 00 00 09 00 00 13 00 00 00 00 00 00 00 00 16 0C 00 06 09 07 0B 0E 09 0F 07 0B 1B 13 1B 07 1C 1C 06 17 16 14 0C 0C 07 1C 01 16
2017.11.02 08.59.05.271;10.3.0.40;13102;24 52 4F 56 2C 37 32 2E 34 2C 2D 30 2E 39 2C 2D 33 2E 37 2C 33 34 31 2E 36 2C 30 2E 30 2C 36 31 2E 35 32 35 38 31 37 2C 32 2E 32 30 39 38 37 38 2C 2A 0D 0A
2017.11.02 08.59.05.281;10.3.0.40;4002;1E 07 17 11 11 06 19 21 16 0E 14 1E 17 26 1F 0F 1B 1E 21 1F 24 23 19 1F 19 1F 24 2B 26 29 23 1E 1E 1E 24 1F 26 2C 14 2E 26 24 26 26 27 27 2B 21 27 29 2B 1F 2B 23 21 21 27 1B 19 1F 1E 1F 2E 1C 2B 2B 19 21 24 29 1C 29 31 23 23 24 29 29 29 29 27 23 1E 34 2C 2F 3A 2E 26 33 2C 23 2F 31 29 23 29 24 24 29 2B 2B 2C 27
2017.11.02 08.59.05.294;10.3.0.40;4002;29 2C 2C 21 19 2B 33 2F 29 24 11 19 1F 1E 16 13 17 21 07 1E 21 17 11 1F 1C 19 21 21 1C 19 14 17 1F 09 0E 1C 19 11 0E 24 19 14 07 07 13 1B 13 06 0C 03 0F 0E 16 19 0C 13 06 0B 14 13 07 19 19 04 17 11 0C 09 00 16 17 0C 0E 06 03 07 0B 06 0C 0F 0B 0C 0F 11 0F 11 0E 0B 11 06 16 13 0B 0C 14 14 0B 03 0E 0C 00 07 07 04
2017.11.02 08.59.05.298;10.3.0.40;4002;13 00 0B 07 01 0B 01 0F 11 09 13 0F 14 19 06 11 14 11 01 0C 09 06 11 06 19 04 00 0B 00 07 04 01 01 07 0B 06 09 0B 0E 0E 0B 07 0E 03 00 06 11 04 04 0B 07 04 0B 0E 0E 06 11 0E 07 0B 0C 0E 09 03 16 13 0E 01 11 00 00 0B 06 14 07 09 07 0E 13 14 01 0E 09 06 04 14 0C 06 09 0B 0F 16 04 04 0B 0C 07 09 07 0E 09 11 0B 0C
2017.11.02 08.59.05.307;10.3.0.40;4002;0E 11 09 09 00 03 06 13 00 00 00 0E 0E 0F 04 07 07 00 13 0E 07 0F 0F 00 07 0E 04 09 00 0B 03 03 07 00 0F 0F 09 09 00 07 0C 00 13 0F 0C 13 04 00 0B 04 0E 0E 0C 11 0C 0B 0F 04 0E 0B 04 04 07 06 04 0C 0E 04 00 0B 03 0E 0F 04 06 09 06 0F 0B 11 00 07 07 06 0E 0C 0B 0F 00 07 11 04 11 0B 0E 13 00 0B 0C 0F 09 0B 09 00
2017.11.02 08.59.05.316;10.3.0.40;4002;0F 01 06 0F 0B 0B 04 00 01 00 0B 07 0F 01 13 03 01 03 0A 40 30 33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 8E 10 1A 03 11 00 1E 3A 3E 4C 26 29 11 16 4E 26 23 52 46 2F 52 56 34 19 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.326;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 01 06 00 00 00 00 00 04 1B 17 00 00 00 00 00 00 00 00 01 00
2017.11.02 08.59.05.337;10.3.0.40;4002;01 00 00 00 00 00 00 00 00 00 00 00 07 00 00 00 17 17 00 00 00 00 00 00 00 00 00 1F 1E 13 0F 06 00 34 37 01 00 00 00 04 13 0C 00 04 00 00 00 00 00 00 00 00 00 19 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.355;10.3.0.40;4002;00 00 00 00 13 06 00 00 00 00 00 00 00 00 00 00 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.356;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 03 00 00 00 00 01 00 01 00 00 04 00 00 00 00 00 09 00 06 00 00 00 00 00 00 00 06 00 03 00 00 00 00 00 06 07 00 04 01 00 00 00 04 06 04 09 00 06 04 03 07 00 00 03 00 03 0B 00 09 00 06 00 00 06 00 0B 00
2017.11.02 08.59.05.365;10.3.0.40;4002;04 00 00 07 00 09 06 07 00 01 06 07 09 09 00 0C 00 07 00 07 0C 01 0B 06 06 0C 07 07 0C 09 13 0B 03 07 07 13 00 0B 06 03 03 00 11 13 06 09 14 03 06 00 06 09 00 00 00 04 0C 07 01 11 06 11 0C 03 04 00 07 11 01 0F 04 0C 11 04 09 0B 00 0F 0F 07 04 04 0E 0C 11 0E 03 13 11 06 03 03 07 0C 04 13 17 0E 11 0C 09 0B 06 0C
2017.11.02 08.59.05.373;10.3.0.40;13102;24 52 4F 56 2C 37 32 2E 34 2C 2D 30 2E 39 2C 2D 33 2E 37 2C 33 34 31 2E 36 2C 30 2E 30 2C 36 31 2E 35 32 35 38 31 37 2C 32 2E 32 30 39 38 37 38 2C 2A 0D 0A
2017.11.02 08.59.05.374;10.3.0.40;4002;0B 0B 13 00 04 11 01 0F 0C 0C 0E 00 06 0B 00 14 09 06 07 09 14 06 06 0E 06 0B 13 03 06 00 0E 07 04 13 16 00 03 0E 00 0E 00 0C 09 07 11 0B 11 0F 00 11 06 03 0E 0E 0E 0C 0F 0F 04 04 11 09 19 0B 0B 0E 0C 06 06 01 04 0E 14 13 07 0B 06 04 0B 0B 01 0E 0F 0E 07 03 0E 06 0F 16 04 07 07 09 01 00 01 07 07 0B 09 0C 07 07
2017.11.02 08.59.05.384;10.3.0.40;4002;0B 11 0F 0C 03 00 06 0B 00 00 0B 01 07 00 17 17 1C 1C 0B 11 0F 0F 13 00 06 04 13 13 00 0E 07 0F 11 04 11 07 00 09 09 0B 16 0F 0E 0F 04 0B 00 0F 07 00 06 06 00 06 07 0F 0F 11 11 07 0B 11 03 07 0E 0C 14 14 01 0B 00 07 0F 06 0F 11 0B 0F 00 16 16 00 07 01 09 11 01 0C 0B 0B 13 00 0F 0C 07 07 07 01 0C 09 0C 07 07 0E
2017.11.02 08.59.05.394;10.3.0.40;4002;0C 00 0C 00 0B 09 0B 0B 00 04 13 00 06 09 0B 07 00 03 04 00 0E 00 01 0E 01 0A 40 30 33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 6E 10 1A 03 0B 00 1E 37 3F 4C 21 26 19 2E 59 26 56 54 1C 29 4A 33 2B 1C 1C 14 1B 19 0B 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.408;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.415;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.423;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.434;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 01 00 01 00 00 00 00 04 00 00 00 03 00 00 00 00 07 07 00 00 00 00 00 04 04 06 00 00 00 00 04 00 00 01 00 01
2017.11.02 08.59.05.442;10.3.0.40;4002;00 00 03 06 04 01 00 00 00 0C 0B 00 00 00 00 01 00 06 07 00 00 00 00 0E 00 00 0B 00 04 03 00 04 03 0B 07 00 04 06 00 00 09 01 00 0C 09 09 07 00 01 13 01 04 07 00 00 04 09 00 07 03 07 0F 0B 11 03 00 0C 0F 11 07 06 06 0F 11 09 11 14 07 0C 07 11 07 0C 0B 11 07 13 0E 00 0B 09 00 03 00 0E 06 13 0C 0B 0C 0B 04 0E 04
2017.11.02 08.59.05.452;10.3.0.40;4002;14 14 0B 04 06 0C 06 0E 04 0B 0B 19 00 11 0C 09 09 09 01 13 00 0E 13 13 04 07 09 0F 00 0B 0B 06 07 04 06 0C 00 09 0B 0F 0E 04 06 0E 04 07 06 00 06 11 11 0B 09 06 0B 0E 0B 0B 0E 00 01 0E 00 0C 01 00 09 03 16 0B 00 11 00 0E 11 0E 0B 07 03 11 13 13 11 00 14 0E 03 0F 07 0B 0F 03 09 0B 0B 0E 0E 11 0F 01 06 0F 09 06
2017.11.02 08.59.05.462;10.3.0.40;4002;04 11 0C 01 06 06 0F 0E 0C 00 00 01 11 0C 11 0E 00 11 06 13 11 04 13 11 0C 07 09 0B 0B 0B 04 06 0B 0B 0C 13 11 04 01 00 0B 14 00 13 07 03 0C 06 16 07 0E 0E 01 00 04 0B 0E 0B 11 07 09 00 0B 0B 01 04 0F 13 0F 0E 11 03 07 07 03 01 0B 14 0B 0F 0E 04 0E 0B 07 0C 06 07 04 03 0B 0B 0E 06 09 09 06 00 0F 0B 0C 13 0B 0B
2017.11.02 08.59.05.472;10.3.0.40;4002;01 0E 0E 07 14 0E 09 11 0B 0B 04 04 0C 00 0C 1B 00 0C 0F 0F 0E 00 03 16 07 11 13 0E 0E 00 14 0C 0A 40 30 33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 4E 10 1A 03 11 00 1B 37 3F 4E 24 2E 04 24 5A 27 42 3F 14 34 44 56 56 31 46 42 24 36 4F 19 1B
2017.11.02 08.59.05.478;10.3.0.40;13102;24 52 4F 56 2C 37 32 2E 34 2C 2D 30 2E 39 2C 2D 33 2E 37 2C 33 34 31 2E 36 2C 30 2E 30 2C 36 31 2E 35 32 35 38 31 37 2C 32 2E 32 30 39 38 37 38 2C 2A 0D 0A
2017.11.02 08.59.05.487;10.3.0.40;4002;1B 17 13 06 07 16 09 03 00 00 00 00 00 00 00 00 00 16 19 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.491;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.501;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.511;10.3.0.40;4002;00 00 00 00 00 00 0C 00 00 04 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06 03 01 00 03 00 00 00 00 00 00 00 00 00 00 00 00 06 04 00 00 00 00 00 01 00 00 00 04 04 00 00 00 00 00 00 00 00 03 00 00 00 04 06 04 00 01 00 00 00 00 00 01 00 00 0C 00 06 04 04 06 06 0B
2017.11.02 08.59.05.521;10.3.0.40;4002;0B 00 04 03 0C 00 00 0B 0F 09 06 00 06 01 09 04 00 00 00 07 11 04 04 04 03 0B 0E 04 04 03 0C 09 0B 0C 07 00 0C 07 0E 00 00 07 0F 0F 04 07 00 0B 03 0E 00 09 09 07 0C 07 0C 0C 04 11 09 00 00 04 04 04 00 00 0F 13 13 0F 0F 0F 04 09 0E 0E 06 09 11 0F 0F 1B 00 0B 16 0F 0C 00 06 0F 0B 14 07 04 0B 09 0B 04 01 07 00 11
2017.11.02 08.59.05.530;10.3.0.40;4002;16 0B 0B 07 03 0E 0E 16 07 0E 16 17 1B 16 09 09 11 19 1B 03 0F 09 0E 01 13 0E 00 0F 00 11 04 0F 0E 01 0E 11 0B 0F 03 0C 0C 03 16 0B 0F 0C 07 0C 11 0E 11 00 0C 00 0F 04 00 0B 0B 07 07 09 0E 0F 00 01 11 11 19 00 01 14 07 00 0B 0C 11 03 0B 0C 0C 16 09 06 0F 0B 0B 00 13 0C 00 09 01 0F 0B 06 0B 11 09 06 00 0B 0F 03
2017.11.02 08.59.05.540;10.3.0.40;4002;09 11 0B 13 06 0B 07 09 07 0C 0F 14 09 06 0F 09 0E 03 0C 11 11 11 00 07 0C 00 01 0C 06 0C 00 00 16 00 0B 06 0B 0F 0B 0F 0B 06 13 0E 09 0E 03 11 11 11 0E 00 0C 11 0E 07 06 00 0B 07 11 0F 00 00 04 11 17 00 07 09 0B 14 0B 0B 09 00 06 09 06 0B 0B 09 0E 06 0E 06 14 0C 06 0E 0F 06 0C 0F 11 06 16 0E 11 0B 04 11 0C 14
2017.11.02 08.59.05.552;10.3.0.40;4002;06 13 13 0C 0F 04 13 0E 0E 13 04 0C 09 14 16 0E 16 09 00 06 04 11 0E 03 04 0C 04 0B 00 01 0E 00 0B 00 03 0E 0F 00 00 0A 40 30 33 34 31 41 03 02 FF 00 02 80 02 39 03 11 10 00 89 23 F4 01 33 33 33 05 3A 73 00 87 22 00 00 85 00 F2 06 0E 12 20 2E 10 1A 03 07 00 1B 36 3E 4C 14 33 00 27 5A 1B 56 39 29 52 26 3F 3F 31
2017.11.02 08.59.05.560;10.3.0.40;4002;4C 41 2C 34 31 1F 2C 3C 0E 44 21 24 0B 07 00 00 00 00 00 00 00 00 00 00 00 00 00 04 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017.11.02 08.59.05.569;10.3.0.40;4002;00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00
